Message,Ciphertext,Key
40436,52380,42466
1815,34397,449
5462,42055,19384
33216,29690,22465
18866,48219,28495
39977,38053,33754
45510,41726,7631
18464,32935,59144
51566,14247,43497
400,46491,19004
52663,43090,64967
60946,57040,38972
24633,46416,51562
33619,35036,48967
47255,13271,8784
65273,9456,50026
40968,22478,51538
26866,63935,31314
8989,11062,25391
20235,42626,14008
56841,16604,23790
49871,55449,45206
4212,36169,3664
61429,26388,7029
3650,53751,60948
37910,39107,7272
26019,43821,18957
34490,21321,12622
36252,15985,4606
11019,60187,40227
34398,22699,6814
61757,41023,61177
36178,49138,35377
21639,17214,43848
53771,46622,17360
25708,1661,26337
29150,23117,25343
22412,54274,35397
13723,33922,12346
11131,16428,2213
30441,3774,18220
10700,16854,20598
43049,1436,40609
57120,37920,9897
14936,34723,13167
46801,16016,42335
15407,24831,41597
29679,49418,46414
54048,14175,7024
29368,62162,39968
60532,23183,42832
11754,14729,47423
60194,20250,55385
22396,21952,54256
45945,34647,37355
20859,62546,38845
33230,53920,12008
51361,4091,64201
64271,2510,48061
36348,22792,24180
19742,2387,45136
38232,45458,8917
33633,39783,14552
5378,9289,1633
30937,19608,30216
6905,64147,16025
21124,17074,5744
52082,55055,30739
36655,6922,38504
57543,29298,47792
13441,49788,9904
15599,31304,58439
65170,28901,55885
30352,1186,26258
34402,61760,20525
18224,52345,392
4815,27274,2848
25877,41731,4102
45696,28798,29612
5665,1970,51682
58317,25434,54753
22523,25848,52050
11795,1276,23558
381,27354,26242
31216,60977,31358
39910,27860,55565
58827,34363,7417
61503,23585,10206
57311,53299,44811
55620,11660,33348
46719,51423,7670
1338,56510,57969
29648,6448,18241
34256,16184,57011
911,50180,4611
56441,33714,48928
3714,52802,134
7532,20093,35373
8281,42084,122
41781,64162,22404
32883,6546,9299
12101,40125,20831
24926,30188,4040
47467,34017,24773
12679,64219,50353
35588,24636,14487
34845,7304,24059
5670,34248,2863
8886,6736,696
30418,5293,24786
5944,14728,6022
12636,61974,41877
27128,56089,49607
18739,52251,39188
2293,8899,28046
52448,6865,1740
3567,12968,22492
29889,63686,6232
14335,61914,36730
57994,35670,51564
54018,16093,13886
744,22370,40636
44360,48828,49412
48804,35867,23783
62890,32210,51277
59178,24859,18140
16669,2914,33114
58759,26396,42619
19908,16800,58510
48657,35339,18222
17706,5744,39865
14150,61372,11805
59476,45478,62519
65047,44635,58606
35495,64243,45938
2733,33803,11058
46705,60814,25594
53662,38682,2350
4537,47542,58707
49955,57510,21466
28962,24032,7250
26581,15188,16461
36748,47339,41078
15206,34972,58117
6523,15650,23023
65174,61015,46989
60104,31115,43842
10694,13486,22416
63251,19722,10546
60343,48292,17656
9446,50506,31452
44815,19355,46649
11822,6307,4382
33574,64475,16963
43125,8543,9536
2006,8203,58154
31145,57565,19341
17118,16233,2170
60794,16502,60489
63478,45099,27637
15926,49195,3465
34348,25494,49403
8567,65370,57155
17707,23671,10384
26456,17510,43334
42717,14710,43133
50582,21096,5804
17310,8224,40385
56973,45462,58759
2983,48998,7851
22941,16195,34773
12451,45964,39523
48559,53750,1546
38933,20132,25050
24391,46018,19244
50302,10397,26933
313,38906,13723
53753,63891,25075
11338,22559,20426
28982,52999,61727
14234,53432,43050
7519,59689,16715
4369,62567,41119
6670,6323,63699
3847,55180,302
11605,47223,53313
1262,32968,49201
859,43502,33081
39706,62670,48907
31884,18588,10617
17258,1306,12976
45604,43291,15066
12106,5767,44081
38748,18360,7273
978,13048,22375
12385,47404,44523
57558,42808,24022
59143,12758,22862
9497,62410,55736
3177,20673,41241
48848,1936,20291
23869,3811,6341
5882,23923,36613
40430,15967,61137
20367,29728,42648
28215,23565,36839
38598,23720,39677
42103,45991,8664
47864,48055,34984
62113,2244,52819
9841,28309,53094
65391,7716,51425
59334,7574,52551
39698,47809,24109
58019,19153,53378
34374,37111,46911
53154,57414,51350
11151,60315,33363
24358,23960,49930
12370,6863,31033
60424,48265,38948
61110,44512,10198
29633,57533,9610
51564,29076,3133
30021,45137,6140
21561,54110,6614
1252,10328,7590
49450,4694,45594
10912,17301,80
6197,25040,6318
58682,8214,43665
8823,45786,18352
53658,32843,28166
58424,33103,39670
57747,31838,56443
31395,26992,6913
63671,52739,51692
30934,58655,39622
29720,63904,35625
6079,47376,19463
57062,39819,6883
32262,63494,30806
43824,54749,64240
33547,17448,23654
17953,58776,2821
13003,52544,60958
26749,46944,43285
53701,59441,64256
2651,64569,28782
15554,43607,4429
63221,57923,61188
53106,127,39385
14697,20852,58170
19176,27519,7030
19222,37642,45546
61492,22350,6280
34252,63632,58104
48086,23071,28131
64636,46143,9955
64691,45692,11451
63020,26036,57352
33578,54680,42219
60607,26685,24327
62069,47571,63039
53602,52610,4907
13832,19759,19875
30345,24709,26922
30989,18693,55040
21054,44544,43065
20689,30083,50869
61506,47229,44359
3767,43369,45960
34944,9321,5465
16698,15322,51270
24388,16623,28560
6349,45730,4260
58345,15199,5277
23422,13267,22784
48899,46641,3813
35217,40477,53532
58258,52852,4701
12518,64829,57010
54643,38347,57851
58415,58019,22427
25788,53589,27763
53569,62752,4719
39999,34624,16696
9952,12790,19413
51101,12710,45657
62937,59555,26614
2576,63002,62327
14077,23973,4540
23401,4485,19863
58627,64317,36865
46749,50547,14297
23072,44153,49992
44952,57361,6681
26529,31231,51955
26516,27789,37252
39172,50776,27481
32347,59013,32730
31707,48505,20071
18807,42008,16195
58237,56722,7512
21196,25383,18019
63101,9537,47305
20595,36700,11001
61084,58351,59371
8635,38681,9224
60200,60296,22049
27524,1502,52681
42914,20009,61228
39675,44768,11535
16685,23102,24862
22169,34684,18451
27115,14469,65289
45763,36534,40897
27069,4356,51286
17283,40252,7169
45804,24875,8283
41343,31892,55905
3112,26500,18985
53080,9888,5326
40555,4684,64726
34785,10493,53764
54698,51723,65456
64045,9243,25466
40384,22837,49073
50928,9847,31065
17186,45751,49108
2786,45556,3759
943,31950,25506
25742,26651,47369
34676,59373,56217
58915,29298,27976
3946,33519,53888
36229,59430,15606
22264,825,55685
59741,13577,51412
42576,52821,22525
49240,39349,23469
34028,58091,50477
8523,7414,25473
2058,5966,57740
37750,18730,51844
25952,30669,50137
3310,5282,46063
34516,51527,60785
49498,48687,36795
28081,56748,44616
50392,5114,55332
11055,4805,64120
44798,8254,36055
12417,40118,38733
51868,22308,42384
19189,6039,15203
4280,64310,47738
25625,53067,15433
39275,39935,27973
17928,27613,21086
22419,44739,45835
50549,52233,62721
17072,20259,43661
19237,8395,45468
503,59080,6473
38062,22148,14176
54591,8504,38778
2014,53293,49927
45076,16937,29472
51066,13931,55611
61062,60874,22460
9627,57664,45814
36066,44917,56821
46709,57648,37419
14246,60866,47728
29966,8728,59868
3490,10347,44892
56225,46764,21882
9813,33606,17952
39617,19831,15381
20102,38155,22835
4788,24684,50378
18973,7228,34264
31867,20446,9185
62100,4360,38184
44722,60454,23609
7818,25707,33306
16480,14880,38051
60868,52117,42241
29887,40740,45289
46701,56503,31657
18117,57926,17663
60706,19931,52470
63007,1704,5021
18397,39253,37102
2725,52112,25119
27554,37013,43855
26938,17782,62628
63388,42562,41330
9238,59100,6811
32716,56018,26716
33489,1303,1909
7803,599,48284
22369,22232,22904
33180,51165,9706
18100,45728,57470
37910,20784,41972
17701,12860,9643
26738,46455,38017
8096,623,5240
5643,34199,49525
41410,8687,34024
453,38143,58504
8095,15689,19859
41776,681,45875
47412,19635,10649
2850,2301,39322
46570,15011,23151
28270,62559,64020
2504,23844,21154
56583,2894,46710
32095,1572,61514
38532,35436,4832
44960,50325,6458
60960,6614,25096
26257,19359,64217
26648,1714,40833
21819,2615,64302
34809,38194,25039
44155,61316,19984
52005,46490,865
33534,63672,23282
11691,20825,15164
49456,11010,22840
27586,27128,20949
27517,51741,47481
7999,15964,47172
10838,60146,30245
52305,28663,53299
7678,25522,8756
54395,64427,32382
8888,18533,18161
13152,18339,35305
43025,58790,62794
39790,25476,33929
22963,24700,39014
39471,23344,12718
34900,23663,1775
43556,64429,9988
48820,778,21487
40782,31244,60025
13713,49063,30805
41251,25640,25135
29195,37967,19867
24118,29066,10268
6626,55008,33531
18970,19975,45793
7207,35949,62587
27612,57462,52710
22829,37152,27946
42332,11096,29482
6167,15384,29811
44038,50098,51381
45965,64945,57506
19090,60540,817
26486,14640,29126
58392,7201,49603
21040,12675,43538
50026,49834,30322
38136,64498,22473
3185,5118,27752
29699,5743,20609
7473,42043,45970
21435,31390,3645
37550,26469,21104
59597,55148,57738
10994,57703,35294
15077,6858,21130
1053,46620,18100
46625,20000,18174
42432,55652,46691
37793,22354,28801
57549,767,5344
34720,57428,15378
216,43925,21449
29156,62688,35805
9385,4882,63361
58515,36873,60315
17374,39269,23692
54789,60478,7266
49971,63852,39622
14397,56279,26884
53361,61035,36500
35673,37676,27518
17955,56933,54322
24989,1127,17315
18185,10025,8005
25699,42491,51324
7800,18272,11411
61742,7511,25278
12472,32731,8629
5296,15616,18861
24366,2063,14858
47438,36603,60128
42054,12182,20524
10107,34916,26259
10074,39107,19754
60570,4055,48321
27477,62206,28878
48819,58601,4863
858,45832,61692
51453,32075,7940
16657,33344,14169
23809,23522,10284
43437,51774,13133
41966,20989,62222
17666,31381,25870
59784,8415,65281
47842,143,16561
20585,63798,23909
56340,15823,56534
35890,28806,38382
27689,57842,62024
37975,3568,11762
61055,51897,1588
49891,37286,6928
31688,17072,61671
60039,34911,25689
16437,59618,34000
26693,29644,44183
24566,12473,27561
25968,58734,44244
59312,6573,35064
41341,49074,35920
2683,50350,48301
57023,18068,36696
5101,46986,50426
1793,24830,46844
32190,15961,64582
20699,60466,20443
56151,25895,2376
45760,50782,13153
4148,37051,7716
19120,5598,55712
37944,16469,53681
690,56478,12701
8947,63098,28094
6689,59,54086
8258,30157,2991
39720,61970,53787
33682,31685,5715
13952,12528,33824
29160,42116,52706
49265,60076,46167
33013,57607,59320
61429,63869,17228
59300,15422,36548
51925,55192,23995
10601,7944,12530
21700,31858,26047
31224,50843,37838
43336,4947,60236
39613,36935,3246
20304,18652,22667
34334,3461,15512
6253,3787,52576
44887,62994,59150
37944,21520,62103
24776,38310,48528
47175,39382,39415
48004,7403,54351
7367,38801,54381
339,49486,32269
14350,54808,14148
64188,61035,33512
6827,30404,20258
60007,3265,22246
11559,6803,51601
51186,34171,27439
33703,5784,28200
8683,42849,24725
91,33859,44872
21603,30015,7945
18118,44257,61348
36723,33858,15566
49261,5003,9622
40373,13426,35462
47051,45607,54779
39136,37467,64749
48431,6335,20188
9554,7003,54941
62171,39307,31238
12621,10009,10178
19041,33756,17019
48624,54979,185
33071,16852,19876
45972,41087,41854
59224,8810,16374
14592,4997,33640
61400,43853,15229
18474,34625,16918
6892,32587,30836
47521,25485,52532
1,34127,9279
7071,2483,51325
12747,23167,21047
11500,28110,23012
10239,54195,35633
37020,17365,63526
14965,49958,27885
31425,26994,28279
35441,60760,7764
57595,33048,18254
50596,4654,1123
64805,55255,34553
50542,45583,32668
56633,54847,64945
15418,33606,31005
38990,51507,2797
64386,21050,55967
54242,9224,60292
35968,24103,12481
41573,56874,51621
24028,64770,33248
40437,40784,46604
42390,64439,880
6358,554,39580
8521,33688,17636
21297,47742,60244
20007,17374,48346
7642,63121,59349
11694,53657,62912
33694,16210,14169
21622,55818,60684
148,27627,12321
8975,23523,13521
22118,8476,8592
23879,13347,38821
38409,23042,31804
23992,54385,9961
5045,51624,53984
53197,39841,26938
57236,19312,26136
29926,49742,4637
61680,27537,4920
14425,51047,2433
49057,11441,6911
12629,8040,42237
10836,11051,18529
2817,51585,14254
15569,48288,32292
37304,11188,58515
40069,20407,28983
21192,58543,4601
42579,34990,39409
50485,31758,44337
64627,63939,58125
36789,26389,51273
29069,12434,55395
17969,47771,35240
51555,46365,16357
22591,65110,8948
20868,2558,58847
53091,57792,9609
33443,2480,7572
13937,16323,42628
56956,22267,45592
43560,33162,46560
28522,13608,36974
10178,47297,63038
37225,47458,36235
60094,3768,9893
56165,47100,60236
40679,60980,45028
30876,26930,5833
65196,42910,28933
46427,9786,51947
49645,534,2661
20819,39255,10712
6585,11578,49017
46299,5736,48798
13961,15915,32353
21694,64516,54348
25735,62201,26697
26443,33539,54806
16613,54302,60317
4570,24612,32549
61523,64178,24414
15808,2655,24057
60154,8332,63230
11558,57858,8870
21522,45851,63072
25425,48172,11294
65274,15347,40249
29368,61636,25844
30032,4208,28252
20514,30109,9338
45082,15928,43809
43094,52918,7051
50199,62157,42703
47595,45474,54066
3046,22010,28780
20254,40220,1320
14512,5875,46148
49681,12393,14585
27315,63131,34510
13037,55164,26117
37302,2875,37151
29797,11556,6137
4298,50985,16876
43183,9788,34199
11795,45582,2818
46381,17112,8326
7615,2493,58427
51659,11225,42198
13192,44102,55053
487,10043,17940
56307,48844,11388
47381,23177,57960
15502,47282,28837
10436,55478,32987
12277,61324,35659
13427,47119,36910
12395,9889,19644
398,12908,37203
34108,57582,38665
59529,19275,19902
61888,24208,7672
47310,53215,47703
279,52233,50637
46673,44158,45453
40263,25600,24172
22772,16379,52643
23621,33562,38946
46523,9113,8818
12313,628,19977
20671,24364,14548
55266,2893,57518
50734,24227,40528
9754,18027,58472
9289,6510,7756
48432,4945,20598
46139,29219,34934
35506,48520,64466
62939,26356,7809
6164,39921,22892
21290,9222,30191
29814,2939,59915
25840,34179,62306
35252,16737,52632
14360,40740,2494
50313,9183,14008
44797,52878,8757
33005,15312,5930
3454,33661,42276
43556,4295,5933
50109,32748,42008
34758,6881,41952
55823,30802,40922
61989,8782,13483
6986,35577,21018
43881,5185,10809
22306,1860,63457
2289,16984,57078
35129,58324,40759
16387,27921,12090
37022,35637,50647
38384,17336,11309
24187,21727,57741
36184,21888,44180
21513,47436,63153
1237,57473,28089
7855,43787,49101
30222,60260,64156
35492,6052,19366
48577,41132,23343
32303,43457,10324
59821,18700,27307
44486,44732,27177
56880,21951,1569
20931,16456,50654
35655,37486,34622
57030,4981,11322
9696,51778,17051
24661,27587,12633
54303,61705,65026
48605,3863,46150
40938,49071,44583
42885,6314,49106
14772,17894,48632
50532,1626,13777
31685,50206,38795
35851,60053,14300
9842,60113,4416
3709,38325,9289
8157,17053,19701
6973,13710,53785
34892,8756,6612
32750,13531,7126
26762,19090,40698
43414,60644,57828
37124,13814,8939
9242,49009,24105
49763,50589,5853
60643,63101,18684
34671,9552,314
282,63393,32533
53894,12200,45574
27473,8811,24406
214,17116,23518
8881,29270,42862
54834,48952,20309
46271,12504,61440
45552,59988,31329
42687,1135,28833
57429,60980,58343
62778,26584,5176
35556,55252,54715
1113,59410,63166
10125,50068,33415
21873,42081,59348
4036,28792,44312
26473,1804,13640
37845,60413,23488
9181,50255,50874
50112,64604,3912
1254,13171,58038
51672,17994,60511
7811,29567,33576
57837,17694,58137
13927,54377,21628
19089,6518,18868
36886,28693,26203
16151,12052,31842
32324,57046,64120
6856,62691,56799
40084,1288,13422
12405,627,61535
61603,36908,1525
12843,63606,63852
39906,60660,34510
33445,58020,51121
31432,31774,12395
64670,23790,4160
23073,36978,6033
60776,39942,58577
9548,29078,55260
54761,39987,54947
29351,53755,61256
43085,59295,36119
54113,57333,61970
42268,30818,21853
34263,54479,29234
39246,59457,20691
14083,28553,44068
60394,65282,31130
20396,33652,10596
50873,49115,16158
57165,13426,18896
15192,22609,50015
50526,748,49085
35185,36435,51954
3939,44852,50523
47046,42168,14092
55921,29857,33783
49103,61199,37225
24991,27056,65298
30374,38602,40878
34421,27415,27376
5066,54579,8350
7288,271,15191
59847,17068,30073
40801,16999,42458
38646,24878,44149
55742,64533,53956
6345,33638,26552
36096,45353,10188
12282,22290,39032
22863,27130,37135
19141,37227,44483
29954,1773,35720
29499,32357,5818
8235,44476,34542
50717,5676,9567
26229,47982,16651
35384,18004,20090
20997,33933,52079
26825,64389,23470
60180,12504,40078
27013,61788,52422
63132,54120,40155
61403,33454,18645
36163,24001,13679
41226,55361,15055
33474,8077,36186
23220,21532,58292
8421,49081,38078
44059,30139,37595
10018,62327,12267
23113,48925,60622
19141,10632,26496
44537,4761,3205
32591,2091,30193
22879,45290,4929
52003,10790,39161
47945,59837,65244
11551,808,20625
62760,19451,12499
44434,37441,35363
48249,17228,65513
43488,49165,65330
15601,51840,34942
47250,37662,12174
24146,35551,61551
48982,32722,1086
11162,31603,64030
59053,55179,48170
48700,51146,17593
27443,20306,32551
2432,62051,53000
54771,15192,31598
33780,55652,4145
10677,20743,58675
14130,13790,48196
14055,9810,61938
7185,36213,60567
20148,60562,24076
5479,2314,56442
3810,53927,53863
12143,16141,30772
37330,58071,53359
9783,38336,37312
37889,24757,50407
30466,1844,9146
56437,11086,53406
47396,40780,26181
8552,8019,35443
59175,62963,3374
35342,31712,34349
4983,22773,587
32996,62474,19140
46025,7375,52864
28279,15876,60335
45657,11584,1160
40228,58569,40881
39529,3157,2863
3050,35203,58060
47006,737,30832
778,48299,63598
25549,58390,8822
53666,34135,15500
31482,47967,43580
29183,20312,13373
12310,53068,14743
43349,8078,39039
60921,30383,9885
22987,15319,12015
54871,27779,36248
27952,15263,18549
11851,33017,3662
17346,57706,59728
22001,45909,44202
62194,10770,51477
27323,44840,21466
53395,64684,21841
45689,52111,63330
58228,33877,658
37812,22113,9052
31243,47661,24879
58463,48194,19765
32006,20,24780
34873,38254,63106
10881,22688,64284
27750,16234,18965
63157,6802,48368
52933,19859,37065
21171,63623,54288
18884,17162,37036
62944,62287,51624
19381,7902,59815
62970,27202,45162
49856,34075,42748
63833,37763,41524
59544,57773,4184
37304,14407,22578
42825,36605,42627
11849,18119,32901
28525,16088,36043
27035,34394,56802
11365,896,36892
48497,47075,56521
11574,14214,44005
23041,62612,27599
57428,39458,55002
34186,37562,37613
25715,2761,34194
24751,30372,47974
9169,26661,52345
18982,41325,31687
53792,61183,50231
44880,26593,17283
14577,26394,57594
48208,49081,56859
1955,6797,19806
56878,23350,30435
35643,3441,30972
44566,49346,21918
40333,64347,49793
300,8900,3391
42885,39126,15895
39247,58493,45563
22762,35038,44434
9109,56159,42808
34917,54030,978
52170,35866,15100
